,Rate,Adult Occupant,Child Occupant,Vulnerable Road Users,Safety Assist,Tested Model,Body Type,Year Of Publication,Kerb Weight,VIN From Which Rating Applies,Class,Front Airbag-Driver,Belt Pretensioner-Driver,Belt Loadlimiter-Driver,Knee Airbag-Driver,Side Head Airbag-Driver,Side Chest Airbag-Driver,Side Pelvis Airbag-Driver,Centre Airbag-Driver,Isofix/i-Size-Driver,Integrated Child Seat-Driver,Airbag cut-off switch-Driver,Seatbelt Reminder-Driver,Front Airbag-Passenger,Belt Pretensioner-Passenger,Belt Loadlimiter-Passenger,Knee Airbag-Passenger,Side Head Airbag-Passenger,Side Chest Airbag-Passenger,Side Pelvis Airbag-Passenger,Centre Airbag-Passenger,Isofix/i-Size-Passenger,Integrated Child Seat-Passenger,Airbag cut-off switch-Passenger,Seatbelt Reminder-Passenger,Front Airbag-Rear,Belt Pretensioner-Rear,Belt Loadlimiter-Rear,Knee Airbag-Rear,Side Head Airbag-Rear,Side Chest Airbag-Rear,Side Pelvis Airbag-Rear,Centre Airbag-Rear,Isofix/i-Size-Rear,Integrated Child Seat-Rear,Airbag cut-off switch-Rear,Seatbelt Reminder-Rear,Active Bonnet,AEB Vulnerable Road Users,AEB Pedestrian - Reverse,AEB Car-to-Car,Speed Assistance,Lane Assist System
263,5,84%,87%,nan,60%,"Opel/Vauxhall Grandland X 1.6 diesel, LHD",- 5 door hatchback,2017,1412kg,- all Grandland X,Small Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
264,5,90%,79%,nan,75%,"Renault New Koleos 1.6dci, LHD",- 5 door SUV,2017,1623kg,- all Koleos variants,Large Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
265,5,97%,84%,nan,60%,"Alfa Romeo Stelvio 2.2 diesel 'Super', 4x4, LHD",- 5 door SUV,2017,1745kg,- all Stelvios,Large Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
266,3,72%,32%,nan,61%,"Ford Mustang 5.0 Fastback, LHD",- 2 door coupe,2017,1768kg,- all 2018 model year Mustang Fastbacks,Roadster sports,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Not_Available,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Not_Available,Fitted_Standard,nan,nan,nan,Not_Available,Fitted_Standard
267,4,92%,67%,nan,88%,"Honda Civic 1.0 SE, RHD",- 5 door hatchback,2017,1292kg,- all Civics of the specification tested,Small Family Car,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
268,5,88%,84%,nan,68%,"Hyundai i30 1.6CRDi GLS Comfort, LHD",- 5 door hatchback,2017,1412kg,- all i30s,Small Family Car,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Fitted,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
269,5,93%,85%,nan,69%,Insignia Grand Sport 1.6CDTi Edition,- 5 door hatchback,2017,1460kg,- All Insignias,Large Family Car,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Fitted,Not_Fitted,nan,Fitted_Standard,Not_Available,Not_Applicable,Not_Fitted,Fitted_Standard,nan,nan,nan,Fitted_Standard,Fitted_Standard
270,5,95%,77%,nan,60%,"SEAT Ibiza1.0 'Style',LHD",- 5 door hatchback,2017,1047kg,- all Ibizas,Supermini,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Not_Available
271,5,96%,85%,nan,82%,"VW Arteon 2,0 TDI 110kW, LHD",- 5 door hatchback,2017,1625kg,"- all Arteons, including Shooting Brake",Executive,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Fitted,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Fitted_Standard,nan,nan,nan,Fitted_Standard,Fitted_Standard
272,5,90%,80%,nan,51%,"MINI Countryman Cooper D, RHD",- 5 door MPV,2017,1430kg,"- all Countryman, including PHEV",Small MPV,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Fitted,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Fitted_Standard,nan,nan,nan,Fitted_Standard,Not_Available
273,4,91%,79%,nan,49%,"Nissan Micra 0.9 Acenta, LHD",- 5 door hatchback,2017,1072kg,- all Micras of the specification tested,Supermini,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Not_Fitted
274,5,91%,79%,nan,72%,"Nissan Micra 0.9 Acenta, LHD",- 5 door hatchback,2017,1072kg,"- all Micras of the specification tested, with safety pack",Supermini,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Safety_Pack
275,5,92%,77%,nan,54%,"Škoda Kodiaq 2.0 TDI ""Ambition"", LHD",- 5 door SUV,2017,1653kg,- all Kodiaqs of the specification tested,Large Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Fitted,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Fitted,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Not_Fitted
276,3,83%,75%,nan,25%,"Suzuki Swift 1.2L GL, RHD",- 5 door hatchback,2017,855kg,- all Swifts,Supermini,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Not_Fitted,Not_Available
277,4,88%,75%,nan,44%,"Suzuki Swift 1.2L GL, RHD",- 5 door hatchback,2017,855kg,- all Swifts with 'Radar Brake Support',Supermini,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Not_Fitted,Not_Available
278,5,91%,85%,nan,59%,"BMW 520d, LHD",- 4 door saloon,2017,1560kg,- all 4 cylinder BMW 5 Series,Executive,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Fitted_Standard,nan,nan,nan,Fitted_Standard,Not_Fitted
279,3,75%,46%,nan,25%,Fiat Doblo' 1.6 mjt EASY,- 5 door MPV,2017,1580kg,- ZFA26300006G11882,Small MPV,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Not_Available,Not_Available
280,5,93%,86%,nan,58%,"Audi Q5 2.0 TDI S tronic (140 kW), LHD",- 5 door SUV,2017,1805kg,- all Q5s including Sportback,Large Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Fitted,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Fitted,Not_Fitted,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Fitted_Standard,nan,nan,nan,Fitted_Standard,Not_Fitted
281,4,88%,83%,nan,58%,"Citroën C3 1,2 PureTech 82 FEEL, LHD",- 5 door hatchback,2017,1072kg,- all C3s,Supermini,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,nan,Not_Fitted,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
282,3,66%,49%,nan,27%,"Fiat 500 1.2 Pop, LHD",- 3 door hatchback,2017,865kg,- from J696837,Supermini,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Not_Available,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Not_Available,Not_Available,nan,nan,nan,Fitted_Standard,Not_Available
283,3,73%,61%,nan,29%,"Ford Ka+ 1.2, LHD",- 5 door hatchback,2017,1059kg,- all Ka+,Supermini,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Not_Available,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Not_Available,Not_Available,nan,nan,nan,Fitted_Standard,Not_Available
284,5,90%,80%,nan,73%,"Land Rover Discovery, 2.0 diesel HSE, RHD",- 5 door SUV,2017,2390kg,- all Discoverys,Large Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Fitted,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
285,5,95%,77%,nan,78%,Toyota C-HR Hybrid,- 5 door SUV,2017,1470kg,- all C-HRs,Small Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
286,2,72%,32%,nan,16%,"Ford Mustang 5.0 Fastback, LHD",- 2 door coupe,2017,1768kg,- all Mustang Fastbacks,Roadster sports,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Not_Available,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Not_Available,Fitted_Standard,nan,nan,nan,Not_Available,Not_Available
287,5,95%,80%,nan,93%,"Volvo S90 D4 'Momentum', LHD",- 4 door Saloon,2017,1828kg,- all S90s,Executive,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Fitted,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Fitted,Not_Applicable,Fitted_Standard,Fitted_Standard,nan,nan,nan,Fitted_Standard,Fitted_Standard
288,5,95%,80%,nan,93%,"Volvo S90 D4 'Momentum', LHD",- 4 door Saloon,2017,1828kg,- all V90s,Executive,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Fitted,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Fitted,Not_Applicable,Fitted_Standard,Fitted_Standard,nan,nan,nan,Fitted_Standard,Fitted_Standard
289,5,93%,86%,nan,60%,Audi Q2,- 5 door SUV,2016,1380kg,- all Q2s,Small Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Fitted,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Not_Fitted,Fitted_Standard
290,5,85%,76%,nan,89%,"Ford Edge 2.0 diesel 'Titanium', LHD",- 5 door SUV,2016,1970kg,- all Edges,Large Off-Road,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Applicable,Not_Available,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
291,5,91%,80%,nan,82%,Hyundai Ioniq Hybrid,- 5 door hatchback,2016,1370kg,- all Ioniqs including electric and PHEV,Small Family Car,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Fitted_Standard,Fitted_Standard
292,4,82%,62%,nan,43%,"SsangYong Tivoli diesel, LHD",- 5 door SUV,2016,1400kg,- all Tivolis from February 2018,Small Family Car,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Fitted,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Not_Fitted,Not_Fitted
293,4,82%,62%,nan,43%,"SsangYong Tivoli diesel, LHD",- 5 door SUV,2016,1435kg,- all XLVs from February 2018,Small Family Car,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Fitted,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Applicable,Not_Applicable,Not_Applicable,Fitted_Standard,Fitted_Standard,Fitted_Standard,Fitted_Standard,Not_Available,Fitted_Standard,Fitted_Standard,Fitted_Standard,nan,Not_Available,Not_Available,Fitted_Standard,Fitted_Standard,Not_Available,Not_Available,Fitted_Standard,Not_Available,Fitted_Standard,Not_Available,Not_Available,nan,Fitted_Standard,Not_Available,Not_Applicable,Fitted_Standard,Not_Available,nan,nan,nan,Not_Fitted,Not_Fitted
